,id,date,store_nbr,family,sales,onpromotion
1046998,1046998,2014-08-12,36.0,CLEANING,721.0,1.0
1046999,1046999,2014-08-12,36.0,DAIRY,676.0,1.0
1047000,1047000,2014-08-12,36.0,DELI,260.932,1.0
1047001,1047001,2014-08-12,36.0,EGGS,240.0,0.0
1047002,1047002,2014-08-12,36.0,FROZEN FOODS,24.0,0.0
1047003,1047003,2014-08-12,36.0,GROCERY I,2925.762,2.0
1047004,1047004,2014-08-12,36.0,GROCERY II,5.0,0.0
1047005,1047005,2014-08-12,36.0,HARDWARE,0.0,0.0
1047006,1047006,2014-08-12,36.0,HOME AND KITCHEN I,0.0,0.0
1047007,1047007,2014-08-12,36.0,HOME AND KITCHEN II,0.0,0.0
1047008,1047008,2014-08-12,36.0,HOME APPLIANCES,0.0,0.0
1047009,1047009,2014-08-12,36.0,HOME CARE,0.0,0.0
1047010,1047010,2014-08-12,36.0,LADIESWEAR,0.0,0.0
1047011,1047011,2014-08-12,36.0,LAWN AND GARDEN,10.0,1.0
1047012,1047012,2014-08-12,36.0,LINGERIE,4.0,0.0
1047013,"1047013,2014-08-12,36,""LIQUOR,WINE,BEER"",81.0,0",,,,,
1047014,1047014,2014-08-12,36.0,MAGAZINES,0.0,0.0
1047015,1047015,2014-08-12,36.0,MEATS,156.818,0.0
1047016,1047016,2014-08-12,36.0,PERSONAL CARE,184.0,0.0
1047017,1047017,2014-08-12,36.0,PET SUPPLIES,0.0,0.0
1047018,1047018,2014-08-12,36.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047019,1047019,2014-08-12,36.0,POULTRY,144.621,0.0
1047020,1047020,2014-08-12,36.0,PREPARED FOODS,67.0,0.0
1047021,1047021,2014-08-12,36.0,PRODUCE,0.0,0.0
1047022,1047022,2014-08-12,36.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047023,1047023,2014-08-12,36.0,SEAFOOD,0.0,0.0
1047024,1047024,2014-08-12,37.0,AUTOMOTIVE,0.0,0.0
1047025,1047025,2014-08-12,37.0,BABY CARE,0.0,0.0
1047026,1047026,2014-08-12,37.0,BEAUTY,5.0,0.0
1047027,1047027,2014-08-12,37.0,BEVERAGES,796.0,2.0
1047028,1047028,2014-08-12,37.0,BOOKS,0.0,0.0
1047029,1047029,2014-08-12,37.0,BREAD/BAKERY,365.596,1.0
1047030,1047030,2014-08-12,37.0,CELEBRATION,0.0,0.0
1047031,1047031,2014-08-12,37.0,CLEANING,773.0,2.0
1047032,1047032,2014-08-12,37.0,DAIRY,660.0,0.0
1047033,1047033,2014-08-12,37.0,DELI,92.797,0.0
1047034,1047034,2014-08-12,37.0,EGGS,125.0,0.0
1047035,1047035,2014-08-12,37.0,FROZEN FOODS,91.0,0.0
1047036,1047036,2014-08-12,37.0,GROCERY I,3119.0,7.0
1047037,1047037,2014-08-12,37.0,GROCERY II,32.0,0.0
1047038,1047038,2014-08-12,37.0,HARDWARE,1.0,0.0
1047039,1047039,2014-08-12,37.0,HOME AND KITCHEN I,0.0,0.0
1047040,1047040,2014-08-12,37.0,HOME AND KITCHEN II,0.0,0.0
1047041,1047041,2014-08-12,37.0,HOME APPLIANCES,1.0,0.0
1047042,1047042,2014-08-12,37.0,HOME CARE,0.0,0.0
1047043,1047043,2014-08-12,37.0,LADIESWEAR,0.0,0.0
1047044,1047044,2014-08-12,37.0,LAWN AND GARDEN,9.0,0.0
1047045,1047045,2014-08-12,37.0,LINGERIE,0.0,0.0
1047046,"1047046,2014-08-12,37,""LIQUOR,WINE,BEER"",62.0,0",,,,,
1047047,1047047,2014-08-12,37.0,MAGAZINES,0.0,0.0
1047048,1047048,2014-08-12,37.0,MEATS,198.158,0.0
1047049,1047049,2014-08-12,37.0,PERSONAL CARE,223.0,1.0
1047050,1047050,2014-08-12,37.0,PET SUPPLIES,0.0,0.0
1047051,1047051,2014-08-12,37.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047052,1047052,2014-08-12,37.0,POULTRY,247.141,1.0
1047053,1047053,2014-08-12,37.0,PREPARED FOODS,130.37,0.0
1047054,1047054,2014-08-12,37.0,PRODUCE,4.0,0.0
1047055,1047055,2014-08-12,37.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047056,1047056,2014-08-12,37.0,SEAFOOD,13.563,0.0
1047057,1047057,2014-08-12,38.0,AUTOMOTIVE,3.0,0.0
1047058,1047058,2014-08-12,38.0,BABY CARE,0.0,0.0
1047059,1047059,2014-08-12,38.0,BEAUTY,1.0,0.0
1047060,1047060,2014-08-12,38.0,BEVERAGES,454.0,0.0
1047061,1047061,2014-08-12,38.0,BOOKS,0.0,0.0
1047062,1047062,2014-08-12,38.0,BREAD/BAKERY,484.034,1.0
1047063,1047063,2014-08-12,38.0,CELEBRATION,0.0,0.0
1047064,1047064,2014-08-12,38.0,CLEANING,857.0,3.0
1047065,1047065,2014-08-12,38.0,DAIRY,600.0,4.0
1047066,1047066,2014-08-12,38.0,DELI,114.435,2.0
1047067,1047067,2014-08-12,38.0,EGGS,93.0,2.0
1047068,1047068,2014-08-12,38.0,FROZEN FOODS,112.0,1.0
1047069,1047069,2014-08-12,38.0,GROCERY I,2750.0,11.0
1047070,1047070,2014-08-12,38.0,GROCERY II,8.0,0.0
1047071,1047071,2014-08-12,38.0,HARDWARE,3.0,0.0
1047072,1047072,2014-08-12,38.0,HOME AND KITCHEN I,0.0,0.0
1047073,1047073,2014-08-12,38.0,HOME AND KITCHEN II,0.0,0.0
1047074,1047074,2014-08-12,38.0,HOME APPLIANCES,1.0,0.0
1047075,1047075,2014-08-12,38.0,HOME CARE,0.0,0.0
1047076,1047076,2014-08-12,38.0,LADIESWEAR,0.0,0.0
1047077,1047077,2014-08-12,38.0,LAWN AND GARDEN,4.0,0.0
1047078,1047078,2014-08-12,38.0,LINGERIE,19.0,0.0
1047079,"1047079,2014-08-12,38,""LIQUOR,WINE,BEER"",45.0,0",,,,,
1047080,1047080,2014-08-12,38.0,MAGAZINES,0.0,0.0
1047081,1047081,2014-08-12,38.0,MEATS,155.76201,5.0
1047082,1047082,2014-08-12,38.0,PERSONAL CARE,277.0,1.0
1047083,1047083,2014-08-12,38.0,PET SUPPLIES,0.0,0.0
1047084,1047084,2014-08-12,38.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047085,1047085,2014-08-12,38.0,POULTRY,154.392,1.0
1047086,1047086,2014-08-12,38.0,PREPARED FOODS,102.689,0.0
1047087,1047087,2014-08-12,38.0,PRODUCE,2.0,0.0
1047088,1047088,2014-08-12,38.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047089,1047089,2014-08-12,38.0,SEAFOOD,18.334,1.0
1047090,1047090,2014-08-12,39.0,AUTOMOTIVE,13.0,0.0
1047091,1047091,2014-08-12,39.0,BABY CARE,0.0,0.0
1047092,1047092,2014-08-12,39.0,BEAUTY,2.0,0.0
1047093,1047093,2014-08-12,39.0,BEVERAGES,833.0,0.0
1047094,1047094,2014-08-12,39.0,BOOKS,0.0,0.0
1047095,1047095,2014-08-12,39.0,BREAD/BAKERY,644.0,0.0
1047096,1047096,2014-08-12,39.0,CELEBRATION,0.0,0.0
1047097,1047097,2014-08-12,39.0,CLEANING,951.0,0.0
1047098,1047098,2014-08-12,39.0,DAIRY,436.0,1.0
1047099,1047099,2014-08-12,39.0,DELI,178.404,2.0
1047100,1047100,2014-08-12,39.0,EGGS,304.0,2.0
1047101,1047101,2014-08-12,39.0,FROZEN FOODS,29.0,0.0
1047102,1047102,2014-08-12,39.0,GROCERY I,3331.143,10.0
1047103,1047103,2014-08-12,39.0,GROCERY II,21.0,0.0
1047104,1047104,2014-08-12,39.0,HARDWARE,3.0,0.0
1047105,1047105,2014-08-12,39.0,HOME AND KITCHEN I,0.0,0.0
1047106,1047106,2014-08-12,39.0,HOME AND KITCHEN II,0.0,0.0
1047107,1047107,2014-08-12,39.0,HOME APPLIANCES,1.0,0.0
1047108,1047108,2014-08-12,39.0,HOME CARE,0.0,0.0
1047109,1047109,2014-08-12,39.0,LADIESWEAR,0.0,0.0
1047110,1047110,2014-08-12,39.0,LAWN AND GARDEN,3.0,0.0
1047111,1047111,2014-08-12,39.0,LINGERIE,8.0,0.0
1047112,"1047112,2014-08-12,39,""LIQUOR,WINE,BEER"",49.0,0",,,,,
1047113,1047113,2014-08-12,39.0,MAGAZINES,0.0,0.0
1047114,1047114,2014-08-12,39.0,MEATS,124.68,1.0
1047115,1047115,2014-08-12,39.0,PERSONAL CARE,221.0,0.0
1047116,1047116,2014-08-12,39.0,PET SUPPLIES,0.0,0.0
1047117,1047117,2014-08-12,39.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047118,1047118,2014-08-12,39.0,POULTRY,214.798,1.0
1047119,1047119,2014-08-12,39.0,PREPARED FOODS,71.907,0.0
1047120,1047120,2014-08-12,39.0,PRODUCE,0.0,0.0
1047121,1047121,2014-08-12,39.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047122,1047122,2014-08-12,39.0,SEAFOOD,1.0,0.0
1047123,1047123,2014-08-12,4.0,AUTOMOTIVE,0.0,0.0
1047124,1047124,2014-08-12,4.0,BABY CARE,0.0,0.0
1047125,1047125,2014-08-12,4.0,BEAUTY,2.0,0.0
1047126,1047126,2014-08-12,4.0,BEVERAGES,811.0,1.0
1047127,1047127,2014-08-12,4.0,BOOKS,0.0,0.0
1047128,1047128,2014-08-12,4.0,BREAD/BAKERY,348.72,1.0
1047129,1047129,2014-08-12,4.0,CELEBRATION,0.0,0.0
1047130,1047130,2014-08-12,4.0,CLEANING,794.0,1.0
1047131,1047131,2014-08-12,4.0,DAIRY,599.0,1.0
1047132,1047132,2014-08-12,4.0,DELI,220.378,0.0
1047133,1047133,2014-08-12,4.0,EGGS,162.0,0.0
1047134,1047134,2014-08-12,4.0,FROZEN FOODS,87.0,1.0
1047135,1047135,2014-08-12,4.0,GROCERY I,2901.0,4.0
1047136,1047136,2014-08-12,4.0,GROCERY II,14.0,0.0
1047137,1047137,2014-08-12,4.0,HARDWARE,0.0,0.0
1047138,1047138,2014-08-12,4.0,HOME AND KITCHEN I,0.0,0.0
1047139,1047139,2014-08-12,4.0,HOME AND KITCHEN II,0.0,0.0
1047140,1047140,2014-08-12,4.0,HOME APPLIANCES,0.0,0.0
1047141,1047141,2014-08-12,4.0,HOME CARE,0.0,0.0
1047142,1047142,2014-08-12,4.0,LADIESWEAR,0.0,0.0
1047143,1047143,2014-08-12,4.0,LAWN AND GARDEN,9.0,0.0
1047144,1047144,2014-08-12,4.0,LINGERIE,5.0,0.0
1047145,"1047145,2014-08-12,4,""LIQUOR,WINE,BEER"",28.0,0",,,,,
1047146,1047146,2014-08-12,4.0,MAGAZINES,0.0,0.0
1047147,1047147,2014-08-12,4.0,MEATS,336.478,0.0
1047148,1047148,2014-08-12,4.0,PERSONAL CARE,180.0,0.0
1047149,1047149,2014-08-12,4.0,PET SUPPLIES,0.0,0.0
1047150,1047150,2014-08-12,4.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047151,1047151,2014-08-12,4.0,POULTRY,430.404,0.0
1047152,1047152,2014-08-12,4.0,PREPARED FOODS,95.418,0.0
1047153,1047153,2014-08-12,4.0,PRODUCE,3.0,0.0
1047154,1047154,2014-08-12,4.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047155,1047155,2014-08-12,4.0,SEAFOOD,26.827,0.0
1047156,1047156,2014-08-12,40.0,AUTOMOTIVE,7.0,0.0
1047157,1047157,2014-08-12,40.0,BABY CARE,0.0,0.0
1047158,1047158,2014-08-12,40.0,BEAUTY,3.0,0.0
1047159,1047159,2014-08-12,40.0,BEVERAGES,609.0,0.0
1047160,1047160,2014-08-12,40.0,BOOKS,0.0,0.0
1047161,1047161,2014-08-12,40.0,BREAD/BAKERY,453.0,2.0
1047162,1047162,2014-08-12,40.0,CELEBRATION,0.0,0.0
1047163,1047163,2014-08-12,40.0,CLEANING,1050.0,0.0
1047164,1047164,2014-08-12,40.0,DAIRY,513.0,0.0
1047165,1047165,2014-08-12,40.0,DELI,219.0,1.0
1047166,1047166,2014-08-12,40.0,EGGS,152.0,0.0
1047167,1047167,2014-08-12,40.0,FROZEN FOODS,16.0,0.0
1047168,1047168,2014-08-12,40.0,GROCERY I,4098.0,0.0
1047169,1047169,2014-08-12,40.0,GROCERY II,1.0,0.0
1047170,1047170,2014-08-12,40.0,HARDWARE,1.0,0.0
1047171,1047171,2014-08-12,40.0,HOME AND KITCHEN I,0.0,0.0
1047172,1047172,2014-08-12,40.0,HOME AND KITCHEN II,0.0,0.0
1047173,1047173,2014-08-12,40.0,HOME APPLIANCES,0.0,0.0
1047174,1047174,2014-08-12,40.0,HOME CARE,0.0,0.0
1047175,1047175,2014-08-12,40.0,LADIESWEAR,0.0,0.0
1047176,1047176,2014-08-12,40.0,LAWN AND GARDEN,0.0,0.0
1047177,1047177,2014-08-12,40.0,LINGERIE,18.0,0.0
1047178,"1047178,2014-08-12,40,""LIQUOR,WINE,BEER"",20.0,0",,,,,
1047179,1047179,2014-08-12,40.0,MAGAZINES,0.0,0.0
1047180,1047180,2014-08-12,40.0,MEATS,135.25,0.0
1047181,1047181,2014-08-12,40.0,PERSONAL CARE,188.0,0.0
1047182,1047182,2014-08-12,40.0,PET SUPPLIES,0.0,0.0
1047183,1047183,2014-08-12,40.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047184,1047184,2014-08-12,40.0,POULTRY,215.034,0.0
1047185,1047185,2014-08-12,40.0,PREPARED FOODS,39.0,0.0
1047186,1047186,2014-08-12,40.0,PRODUCE,0.0,0.0
1047187,1047187,2014-08-12,40.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047188,1047188,2014-08-12,40.0,SEAFOOD,0.0,0.0
1047189,1047189,2014-08-12,41.0,AUTOMOTIVE,3.0,0.0
1047190,1047190,2014-08-12,41.0,BABY CARE,0.0,0.0
1047191,1047191,2014-08-12,41.0,BEAUTY,5.0,0.0
1047192,1047192,2014-08-12,41.0,BEVERAGES,569.0,2.0
1047193,1047193,2014-08-12,41.0,BOOKS,0.0,0.0
1047194,1047194,2014-08-12,41.0,BREAD/BAKERY,404.013,0.0
1047195,1047195,2014-08-12,41.0,CELEBRATION,0.0,0.0
1047196,1047196,2014-08-12,41.0,CLEANING,548.0,0.0
1047197,1047197,2014-08-12,41.0,DAIRY,444.0,2.0
1047198,1047198,2014-08-12,41.0,DELI,134.282,1.0
1047199,1047199,2014-08-12,41.0,EGGS,106.0,0.0
1047200,1047200,2014-08-12,41.0,FROZEN FOODS,88.197,1.0
1047201,1047201,2014-08-12,41.0,GROCERY I,2034.0,10.0
1047202,1047202,2014-08-12,41.0,GROCERY II,18.0,0.0
1047203,1047203,2014-08-12,41.0,HARDWARE,0.0,0.0
1047204,1047204,2014-08-12,41.0,HOME AND KITCHEN I,0.0,0.0
1047205,1047205,2014-08-12,41.0,HOME AND KITCHEN II,0.0,0.0
1047206,1047206,2014-08-12,41.0,HOME APPLIANCES,1.0,0.0
1047207,1047207,2014-08-12,41.0,HOME CARE,0.0,0.0
1047208,1047208,2014-08-12,41.0,LADIESWEAR,0.0,0.0
1047209,1047209,2014-08-12,41.0,LAWN AND GARDEN,3.0,0.0
1047210,1047210,2014-08-12,41.0,LINGERIE,5.0,0.0
1047211,"1047211,2014-08-12,41,""LIQUOR,WINE,BEER"",34.0,0",,,,,
1047212,1047212,2014-08-12,41.0,MAGAZINES,0.0,0.0
1047213,1047213,2014-08-12,41.0,MEATS,111.864,1.0
1047214,1047214,2014-08-12,41.0,PERSONAL CARE,150.0,1.0
1047215,1047215,2014-08-12,41.0,PET SUPPLIES,0.0,0.0
1047216,1047216,2014-08-12,41.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047217,1047217,2014-08-12,41.0,POULTRY,114.506,1.0
1047218,1047218,2014-08-12,41.0,PREPARED FOODS,60.398,1.0
1047219,1047219,2014-08-12,41.0,PRODUCE,2.0,0.0
1047220,1047220,2014-08-12,41.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047221,1047221,2014-08-12,41.0,SEAFOOD,0.0,0.0
1047222,1047222,2014-08-12,42.0,AUTOMOTIVE,0.0,0.0
1047223,1047223,2014-08-12,42.0,BABY CARE,0.0,0.0
1047224,1047224,2014-08-12,42.0,BEAUTY,0.0,0.0
1047225,1047225,2014-08-12,42.0,BEVERAGES,0.0,0.0
1047226,1047226,2014-08-12,42.0,BOOKS,0.0,0.0
1047227,1047227,2014-08-12,42.0,BREAD/BAKERY,0.0,0.0
1047228,1047228,2014-08-12,42.0,CELEBRATION,0.0,0.0
1047229,1047229,2014-08-12,42.0,CLEANING,0.0,0.0
1047230,1047230,2014-08-12,42.0,DAIRY,0.0,0.0
1047231,1047231,2014-08-12,42.0,DELI,0.0,0.0
1047232,1047232,2014-08-12,42.0,EGGS,0.0,0.0
1047233,1047233,2014-08-12,42.0,FROZEN FOODS,0.0,0.0
1047234,1047234,2014-08-12,42.0,GROCERY I,0.0,0.0
1047235,1047235,2014-08-12,42.0,GROCERY II,0.0,0.0
1047236,1047236,2014-08-12,42.0,HARDWARE,0.0,0.0
1047237,1047237,2014-08-12,42.0,HOME AND KITCHEN I,0.0,0.0
1047238,1047238,2014-08-12,42.0,HOME AND KITCHEN II,0.0,0.0
1047239,1047239,2014-08-12,42.0,HOME APPLIANCES,0.0,0.0
1047240,1047240,2014-08-12,42.0,HOME CARE,0.0,0.0
1047241,1047241,2014-08-12,42.0,LADIESWEAR,0.0,0.0
1047242,1047242,2014-08-12,42.0,LAWN AND GARDEN,0.0,0.0
1047243,1047243,2014-08-12,42.0,LINGERIE,0.0,0.0
1047244,"1047244,2014-08-12,42,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1047245,1047245,2014-08-12,42.0,MAGAZINES,0.0,0.0
1047246,1047246,2014-08-12,42.0,MEATS,0.0,0.0
1047247,1047247,2014-08-12,42.0,PERSONAL CARE,0.0,0.0
1047248,1047248,2014-08-12,42.0,PET SUPPLIES,0.0,0.0
1047249,1047249,2014-08-12,42.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047250,1047250,2014-08-12,42.0,POULTRY,0.0,0.0
1047251,1047251,2014-08-12,42.0,PREPARED FOODS,0.0,0.0
1047252,1047252,2014-08-12,42.0,PRODUCE,0.0,0.0
1047253,1047253,2014-08-12,42.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047254,1047254,2014-08-12,42.0,SEAFOOD,0.0,0.0
1047255,1047255,2014-08-12,43.0,AUTOMOTIVE,4.0,0.0
1047256,1047256,2014-08-12,43.0,BABY CARE,0.0,0.0
1047257,1047257,2014-08-12,43.0,BEAUTY,1.0,0.0
1047258,1047258,2014-08-12,43.0,BEVERAGES,1958.0,0.0
1047259,1047259,2014-08-12,43.0,BOOKS,0.0,0.0
1047260,1047260,2014-08-12,43.0,BREAD/BAKERY,295.0,0.0
1047261,1047261,2014-08-12,43.0,CELEBRATION,0.0,0.0
1047262,1047262,2014-08-12,43.0,CLEANING,823.0,7.0
1047263,1047263,2014-08-12,43.0,DAIRY,304.0,0.0
1047264,1047264,2014-08-12,43.0,DELI,211.0,1.0
1047265,1047265,2014-08-12,43.0,EGGS,230.0,0.0
1047266,1047266,2014-08-12,43.0,FROZEN FOODS,28.101,0.0
1047267,1047267,2014-08-12,43.0,GROCERY I,2863.0,0.0
1047268,1047268,2014-08-12,43.0,GROCERY II,1.0,0.0
1047269,1047269,2014-08-12,43.0,HARDWARE,2.0,0.0
1047270,1047270,2014-08-12,43.0,HOME AND KITCHEN I,0.0,0.0
1047271,1047271,2014-08-12,43.0,HOME AND KITCHEN II,0.0,0.0
1047272,1047272,2014-08-12,43.0,HOME APPLIANCES,1.0,0.0
1047273,1047273,2014-08-12,43.0,HOME CARE,0.0,0.0
1047274,1047274,2014-08-12,43.0,LADIESWEAR,0.0,0.0
1047275,1047275,2014-08-12,43.0,LAWN AND GARDEN,0.0,0.0
1047276,1047276,2014-08-12,43.0,LINGERIE,14.0,0.0
1047277,"1047277,2014-08-12,43,""LIQUOR,WINE,BEER"",29.0,0",,,,,
1047278,1047278,2014-08-12,43.0,MAGAZINES,0.0,0.0
1047279,1047279,2014-08-12,43.0,MEATS,142.741,0.0
1047280,1047280,2014-08-12,43.0,PERSONAL CARE,156.0,0.0
1047281,1047281,2014-08-12,43.0,PET SUPPLIES,0.0,0.0
1047282,1047282,2014-08-12,43.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047283,1047283,2014-08-12,43.0,POULTRY,215.564,0.0
1047284,1047284,2014-08-12,43.0,PREPARED FOODS,36.0,0.0
1047285,1047285,2014-08-12,43.0,PRODUCE,0.0,0.0
1047286,1047286,2014-08-12,43.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047287,1047287,2014-08-12,43.0,SEAFOOD,0.0,0.0
1047288,1047288,2014-08-12,44.0,AUTOMOTIVE,23.0,0.0
1047289,1047289,2014-08-12,44.0,BABY CARE,0.0,0.0
1047290,1047290,2014-08-12,44.0,BEAUTY,4.0,0.0
1047291,1047291,2014-08-12,44.0,BEVERAGES,4111.0,3.0
1047292,1047292,2014-08-12,44.0,BOOKS,0.0,0.0
1047293,1047293,2014-08-12,44.0,BREAD/BAKERY,1071.563,1.0
1047294,1047294,2014-08-12,44.0,CELEBRATION,0.0,0.0
1047295,1047295,2014-08-12,44.0,CLEANING,2063.0,3.0
1047296,1047296,2014-08-12,44.0,DAIRY,1999.0,1.0
1047297,1047297,2014-08-12,44.0,DELI,430.211,0.0
1047298,1047298,2014-08-12,44.0,EGGS,580.0,0.0
1047299,1047299,2014-08-12,44.0,FROZEN FOODS,597.452,1.0
1047300,1047300,2014-08-12,44.0,GROCERY I,7353.0,8.0
1047301,1047301,2014-08-12,44.0,GROCERY II,57.0,0.0
1047302,1047302,2014-08-12,44.0,HARDWARE,0.0,0.0
1047303,1047303,2014-08-12,44.0,HOME AND KITCHEN I,0.0,0.0
1047304,1047304,2014-08-12,44.0,HOME AND KITCHEN II,0.0,0.0
1047305,1047305,2014-08-12,44.0,HOME APPLIANCES,0.0,0.0
1047306,1047306,2014-08-12,44.0,HOME CARE,0.0,0.0
1047307,1047307,2014-08-12,44.0,LADIESWEAR,0.0,0.0
1047308,1047308,2014-08-12,44.0,LAWN AND GARDEN,4.0,0.0
1047309,1047309,2014-08-12,44.0,LINGERIE,18.0,0.0
1047310,"1047310,2014-08-12,44,""LIQUOR,WINE,BEER"",238.0,0",,,,,
1047311,1047311,2014-08-12,44.0,MAGAZINES,0.0,0.0
1047312,1047312,2014-08-12,44.0,MEATS,758.503,0.0
1047313,1047313,2014-08-12,44.0,PERSONAL CARE,473.0,1.0
1047314,1047314,2014-08-12,44.0,PET SUPPLIES,0.0,0.0
1047315,1047315,2014-08-12,44.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047316,1047316,2014-08-12,44.0,POULTRY,1053.94,0.0
1047317,1047317,2014-08-12,44.0,PREPARED FOODS,472.161,0.0
1047318,1047318,2014-08-12,44.0,PRODUCE,12.0,0.0
1047319,1047319,2014-08-12,44.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047320,1047320,2014-08-12,44.0,SEAFOOD,89.842,0.0
1047321,1047321,2014-08-12,45.0,AUTOMOTIVE,10.0,0.0
1047322,1047322,2014-08-12,45.0,BABY CARE,0.0,0.0
1047323,1047323,2014-08-12,45.0,BEAUTY,4.0,0.0
1047324,1047324,2014-08-12,45.0,BEVERAGES,2273.0,3.0
1047325,1047325,2014-08-12,45.0,BOOKS,0.0,0.0
1047326,1047326,2014-08-12,45.0,BREAD/BAKERY,821.496,1.0
1047327,1047327,2014-08-12,45.0,CELEBRATION,0.0,0.0
1047328,1047328,2014-08-12,45.0,CLEANING,1567.0,2.0
1047329,1047329,2014-08-12,45.0,DAIRY,1347.0,0.0
1047330,1047330,2014-08-12,45.0,DELI,457.502,1.0
1047331,1047331,2014-08-12,45.0,EGGS,312.0,0.0
1047332,1047332,2014-08-12,45.0,FROZEN FOODS,345.8,2.0
1047333,1047333,2014-08-12,45.0,GROCERY I,6313.0,10.0
1047334,1047334,2014-08-12,45.0,GROCERY II,51.0,0.0
1047335,1047335,2014-08-12,45.0,HARDWARE,2.0,0.0
1047336,1047336,2014-08-12,45.0,HOME AND KITCHEN I,0.0,0.0
1047337,1047337,2014-08-12,45.0,HOME AND KITCHEN II,0.0,0.0
1047338,1047338,2014-08-12,45.0,HOME APPLIANCES,0.0,0.0
1047339,1047339,2014-08-12,45.0,HOME CARE,0.0,0.0
1047340,1047340,2014-08-12,45.0,LADIESWEAR,0.0,0.0
1047341,1047341,2014-08-12,45.0,LAWN AND GARDEN,8.0,0.0
1047342,1047342,2014-08-12,45.0,LINGERIE,8.0,0.0
1047343,"1047343,2014-08-12,45,""LIQUOR,WINE,BEER"",97.0,0",,,,,
1047344,1047344,2014-08-12,45.0,MAGAZINES,0.0,0.0
1047345,1047345,2014-08-12,45.0,MEATS,821.892,0.0
1047346,1047346,2014-08-12,45.0,PERSONAL CARE,389.0,0.0
1047347,1047347,2014-08-12,45.0,PET SUPPLIES,0.0,0.0
1047348,1047348,2014-08-12,45.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047349,1047349,2014-08-12,45.0,POULTRY,990.45,1.0
1047350,1047350,2014-08-12,45.0,PREPARED FOODS,250.93,0.0
1047351,1047351,2014-08-12,45.0,PRODUCE,8.0,0.0
1047352,1047352,2014-08-12,45.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1047353,1047353,2014-08-12,45.0,SEAFOOD,64.96,0.0
1047354,1047354,2014-08-12,46.0,AUTOMOTIVE,16.0,0.0
1047355,1047355,2014-08-12,46.0,BABY CARE,0.0,0.0
1047356,1047356,2014-08-12,46.0,BEAUTY,6.0,0.0
1047357,1047357,2014-08-12,46.0,BEVERAGES,1536.0,3.0
1047358,1047358,2014-08-12,46.0,BOOKS,0.0,0.0
1047359,1047359,2014-08-12,46.0,BREAD/BAKERY,634.693,2.0
1047360,1047360,2014-08-12,46.0,CELEBRATION,0.0,0.0
1047361,1047361,2014-08-12,46.0,CLEANING,1472.0,5.0
1047362,1047362,2014-08-12,46.0,DAIRY,1056.0,5.0
1047363,1047363,2014-08-12,46.0,DELI,484.215,1.0
1047364,1047364,2014-08-12,46.0,EGGS,114.0,1.0
1047365,1047365,2014-08-12,46.0,FROZEN FOODS,193.225,1.0
1047366,1047366,2014-08-12,46.0,GROCERY I,5107.0,10.0
1047367,1047367,2014-08-12,46.0,GROCERY II,29.0,0.0
1047368,1047368,2014-08-12,46.0,HARDWARE,0.0,0.0
1047369,1047369,2014-08-12,46.0,HOME AND KITCHEN I,0.0,0.0
1047370,1047370,2014-08-12,46.0,HOME AND KITCHEN II,0.0,0.0
1047371,1047371,2014-08-12,46.0,HOME APPLIANCES,0.0,0.0
1047372,1047372,2014-08-12,46.0,HOME CARE,0.0,0.0
1047373,1047373,2014-08-12,46.0,LADIESWEAR,0.0,0.0
1047374,1047374,2014-08-12,46.0,LAWN AND GARDEN,3.0,0.0
1047375,1047375,2014-08-12,46.0,LINGERIE,8.0,0.0
1047376,"1047376,2014-08-12,46,""LIQUOR,WINE,BEER"",58.0,0",,,,,
1047377,1047377,2014-08-12,46.0,MAGAZINES,0.0,0.0
1047378,1047378,2014-08-12,46.0,MEATS,662.419,4.0
1047379,1047379,2014-08-12,46.0,PERSONAL CARE,567.0,0.0
1047380,1047380,2014-08-12,46.0,PET SUPPLIES,0.0,0.0
1047381,1047381,2014-08-12,46.0,PLAYERS AND ELECTRONICS,0.0,0.0
1047382,1047382,2014-08-12,46.0,POULTRY,665.437,1.0
